customer_id,address,order_id,order_dt,delivery_dt,payment_method,product_id,amount
2140545,Лениногорск,2514,2023-03-22,2023-04-17,offline,4,34
1788676,Ишим,95118,2021-11-07,2021-12-20,online,13,5
1788676,Ишим,95118,2021-11-07,2021-12-23,online,13,5
1788676,Ишим,95118,2021-11-07,2021-11-25,online,13,5
1788676,Ишим,95118,2021-11-07,2021-11-08,online,13,5
2140545,Лениногорск,22841,2021-12-17,2022-02-02,online,6,50
5385017,Кунгур,27049,2023-02-16,2023-02-25,online,13,50
4564013,Москва,77717,2022-08-20,2022-10-05,online,15,13
4564013,Москва,77717,2022-08-20,2022-09-06,online,15,13
3669675,Симферополь,67404,2022-04-29,2022-06-28,online,10,34
3669675,Симферополь,67404,2022-04-29,2022-06-10,online,10,34
9841596,Шуя,98382,2021-04-21,2021-04-22,online,15,8
4498799,Череповец,30346,2022-12-08,2023-02-04,online,1,43
4498799,Череповец,30346,2022-12-08,2022-12-23,online,1,43
2102900,Лыткарино,11888,2021-02-06,2021-02-17,online,1,20
1083562,Нижневартовск,297,2020-02-26,2020-03-04,online,13,49
6022622,Красноярск,80614,2023-03-14,2023-04-03,online,4,15
3097030,Одинцово,26984,2021-03-30,2021-04-08,online,2,11
3591982,Искитим,81087,2021-12-29,2022-01-29,online,10,39
3591982,Искитим,81087,2021-12-29,2022-01-30,online,10,39
2839353,Буденновск,63734,2020-07-12,2020-08-29,online,4,7
7174299,Улан-Удэ,67526,2022-08-09,2022-08-12,offline,14,50
436078,Бугульма,90193,2021-09-15,2021-11-06,offline,10,26
3097030,Одинцово,34717,2021-06-12,2021-06-17,offline,4,24
7352391,Кузнецк,5139,2022-06-28,2022-07-29,online,14,10
7352391,Кузнецк,5139,2022-06-28,2022-07-17,online,14,10
9530444,Краснокаменск,65801,2023-04-16,2023-05-04,offline,14,37
9530444,Краснокаменск,65801,2023-04-16,2023-04-25,offline,14,37
2911210,Заречный,45996,2021-03-29,2021-04-27,online,3,16
7796294,Хасавюрт,5191,2023-03-05,2023-04-14,offline,10,42
9444547,Егорьевск,16658,2021-05-28,2021-07-21,offline,13,10
9444547,Егорьевск,16658,2021-05-28,2021-07-21,offline,13,10
7013402,Тобольск,33596,2020-04-26,2020-05-15,offline,7,41
2654849,Уфа,40502,2021-09-03,2021-10-11,online,4,12
7637780,Сарапул,76033,2020-02-09,2020-03-31,offline,4,3
7637780,Сарапул,76033,2020-02-09,2020-03-19,offline,4,3
7637780,Сарапул,76033,2020-02-09,2020-02-23,offline,4,3
9841663,Орск,58298,2022-07-21,2022-08-24,offline,7,49
4376295,Саратов,22088,2021-09-04,2021-10-31,offline,3,25
4376295,Саратов,22088,2021-09-04,2021-10-12,offline,3,25
3320234,Котлас,17909,2020-02-25,2020-02-26,online,3,28
3320234,Котлас,17909,2020-02-25,2020-04-02,online,3,28
3320234,Котлас,17909,2020-02-25,2020-03-31,online,3,28
6809972,Азов,40223,2020-03-31,2020-05-14,online,2,2
6809972,Азов,40223,2020-03-31,2020-04-24,online,2,2
1156414,Сергиев Посад,81099,2020-12-31,2021-02-20,online,14,43
1746162,Туапсе,54510,2020-06-22,2020-07-08,offline,14,34
1746162,Туапсе,54510,2020-06-22,2020-07-24,offline,14,34
9525027,Севастополь,99381,2022-10-22,2022-10-25,online,15,30
9525027,Севастополь,99381,2022-10-22,2022-11-04,online,15,30
9525027,Севастополь,99381,2022-10-22,2022-12-17,online,15,30
9525027,Севастополь,99381,2022-10-22,2022-10-30,online,15,30
3591982,Искитим,80351,2023-01-26,2023-03-23,online,14,13
3591982,Искитим,80351,2023-01-26,2023-02-01,online,14,13
1125364,Иваново,82385,2021-03-08,2021-04-30,online,14,1
1125538,Ревда,87513,2021-11-08,2021-12-22,offline,9,34
9530444,Краснокаменск,39953,2022-07-26,2022-09-16,online,5,24
9530444,Краснокаменск,39953,2022-07-26,2022-09-18,online,5,24
9530444,Краснокаменск,39953,2022-07-26,2022-08-20,online,5,24
2794874,Железногорск (Красноярский край),85946,2020-03-04,2020-03-26,online,10,14
8042250,Дубна,88752,2020-09-13,2020-10-21,offline,7,10
8042250,Дубна,88752,2020-09-13,2020-11-04,offline,7,10
7664568,Биробиджан,43781,2020-07-08,2020-07-13,online,4,27
7664568,Биробиджан,43781,2020-07-08,2020-08-24,online,4,27
7000636,Абакан,71202,2021-01-11,2021-03-04,offline,3,35
4036724,Шахты,6587,2021-12-06,2021-12-27,online,12,48
4036724,Шахты,6587,2021-12-06,2022-01-17,online,12,48
8291592,Саров,36816,2021-10-28,2021-12-18,online,13,21
8433372,Чебоксары,23717,2021-07-25,2021-07-31,offline,9,18
8433372,Чебоксары,23717,2021-07-25,2021-09-14,offline,9,18
2193120,Нефтеюганск,50046,2020-07-26,2020-09-16,offline,2,7
2193120,Нефтеюганск,50046,2020-07-26,2020-09-12,offline,2,7
4748490,Губкин,33351,2022-08-16,2022-09-24,offline,2,18
4748490,Губкин,33351,2022-08-16,2022-08-21,offline,2,18
8211030,Асбест,92081,2023-02-12,2023-03-16,online,15,23
8211030,Асбест,92081,2023-02-12,2023-04-02,online,15,23
7340071,Оренбург,70898,2021-11-15,2022-01-05,online,7,49
7340071,Оренбург,70898,2021-11-15,2021-12-18,online,7,49
1757142,Батайск,88196,2022-02-23,2022-04-15,online,5,27
9978715,Троицк,24970,2023-01-17,2023-01-28,offline,4,11
8264228,Октябрьский,50667,2020-08-16,2020-10-07,offline,5,41
6319082,Иркутск,31910,2022-08-15,2022-09-18,online,14,41
6319082,Иркутск,31910,2022-08-15,2022-09-18,online,14,41
3439255,Ступино,9138,2021-03-14,2021-03-15,online,14,45
3439255,Ступино,9138,2021-03-14,2021-03-30,online,14,45
3439255,Ступино,9138,2021-03-14,2021-03-17,online,14,45
3704618,Туймазы,33799,2020-04-21,2020-05-14,offline,9,15
4378452,Биробиджан,55368,2020-02-28,2020-03-01,offline,12,4
3603634,Соликамск,13769,2021-02-25,2021-02-27,online,3,9
2365208,Ростов-на-Дону,17872,2021-05-16,2021-07-01,online,8,46
3187735,Мытищи,62911,2020-11-12,2020-11-27,offline,1,32
2466608,Черкесск,58104,2022-08-28,2022-10-04,offline,15,46
2466608,Черкесск,58104,2022-08-28,2022-10-04,offline,15,46
9841663,Орск,87023,2022-07-01,2022-07-26,online,7,27
9841663,Орск,87023,2022-07-01,2022-08-19,online,7,27
9841663,Орск,87023,2022-07-01,2022-08-15,online,7,27
9841663,Орск,87023,2022-07-01,2022-07-21,online,7,27
6740090,Георгиевск,68778,2022-12-25,2023-02-03,offline,8,10
8264228,Октябрьский,8696,2021-06-21,2021-07-08,offline,8,50
983084,Балашов,8488,2021-02-17,2021-03-08,online,1,26
983084,Балашов,8488,2021-02-17,2021-04-02,online,1,26
7486474,Петропавловск-Камчатский,13029,2022-11-14,2023-01-09,online,5,34
3581230,Бузулук,11422,2020-12-15,2020-12-17,offline,1,36
4498799,Череповец,42374,2021-10-27,2021-12-12,online,10,32
4498799,Череповец,42374,2021-10-27,2021-11-17,online,10,32
3348290,Якутск,91735,2020-07-03,2020-07-09,online,4,34
3348290,Якутск,91735,2020-07-03,2020-07-22,online,4,34
3348290,Якутск,91735,2020-07-03,2020-07-16,online,4,34
6139190,Арсеньев,25469,2021-02-23,2021-03-01,online,5,43
6139190,Арсеньев,25469,2021-02-23,2021-03-17,online,5,43
7751030,Вологда,66730,2022-07-28,2022-07-29,online,8,14
7830975,Магадан,17476,2021-01-07,2021-01-18,offline,8,21
7830975,Магадан,17476,2021-01-07,2021-01-30,offline,8,21
5348771,Тамбов,44460,2021-12-09,2022-01-01,online,9,9
2073967,Сергиев Посад,56103,2020-01-28,2020-02-15,online,13,15
8793286,Серов,34678,2020-11-25,2021-01-04,online,12,42
8793286,Серов,34678,2020-11-25,2021-01-16,online,12,42
8793286,Серов,34678,2020-11-25,2020-12-31,online,12,42
8793286,Серов,34678,2020-11-25,2021-01-04,online,12,42
8793286,Серов,34678,2020-11-25,2021-01-03,online,12,42
91618,Нальчик,86690,2022-05-11,2022-05-16,online,7,7
91618,Нальчик,86690,2022-05-11,2022-05-31,online,7,7
91618,Нальчик,86690,2022-05-11,2022-06-17,online,7,7
6371316,Шахты,4903,2023-01-23,2023-03-02,offline,5,28
6371316,Шахты,4903,2023-01-23,2023-03-14,offline,5,28
4997613,Барнаул,70003,2023-03-19,2023-05-13,online,14,34
4997613,Барнаул,70003,2023-03-19,2023-05-09,online,14,34
4997613,Барнаул,70003,2023-03-19,2023-04-02,online,14,34
4997613,Барнаул,70003,2023-03-19,2023-05-09,online,14,34
4997613,Барнаул,70003,2023-03-19,2023-04-06,online,14,34
9970004,Боровичи,53343,2020-07-09,2020-07-11,offline,13,34
9970004,Боровичи,53343,2020-07-09,2020-08-30,offline,13,34
219455,Железногорск (Курская область),66130,2021-05-15,2021-05-16,online,15,13
219455,Железногорск (Курская область),66130,2021-05-15,2021-06-29,online,15,13
269301,Балашов,87400,2020-08-26,2020-09-11,online,6,31
9589575,Серов,99305,2023-04-22,2023-06-06,online,12,41
9949746,Магнитогорск,70508,2021-10-04,2021-10-19,offline,1,46
9586314,Славянск-на-Кубани,38678,2023-02-10,2023-03-02,online,4,28
4147806,Благовещенск (Амурская область),80300,2021-01-16,2021-03-14,offline,10,25
4147806,Благовещенск (Амурская область),80300,2021-01-16,2021-01-23,offline,10,25
8979408,Балашиха,33765,2022-05-20,2022-05-21,offline,3,25
8979408,Балашиха,33765,2022-05-20,2022-07-16,offline,3,25
8979408,Балашиха,33765,2022-05-20,2022-07-07,offline,3,25
7615686,Белебей,60576,2020-02-29,2020-03-25,online,2,24
9530444,Краснокаменск,33816,2020-12-12,2021-01-26,online,1,6
2250569,Северодвинск,91189,2023-01-01,2023-02-07,offline,9,16
2250569,Северодвинск,91189,2023-01-01,2023-01-27,offline,9,16
2250569,Северодвинск,91189,2023-01-01,2023-01-02,offline,9,16
8064579,Северск,28561,2020-07-09,2020-08-07,offline,11,6
8064579,Северск,28561,2020-07-09,2020-08-24,offline,11,6
9599952,Междуреченск,17423,2022-02-08,2022-03-30,offline,9,29
4617094,Вольск,6738,2021-12-20,2022-01-10,online,15,44
6888217,Кемерово,5386,2022-09-01,2022-10-05,offline,13,47
6888217,Кемерово,5386,2022-09-01,2022-09-20,offline,13,47
8157735,Волгодонск,63343,2021-07-07,2021-08-06,online,5,50
8157735,Волгодонск,63343,2021-07-07,2021-07-21,online,5,50
9685194,Норильск,39736,2023-04-22,2023-04-26,online,3,19
3197234,Чебоксары,13780,2022-11-01,2022-12-03,offline,1,47
4814995,Чайковский,16525,2021-06-15,2021-08-06,online,5,47
4814995,Чайковский,16525,2021-06-15,2021-08-14,online,5,47
4147806,Благовещенск (Амурская область),80300,2021-01-16,2021-03-14,offline,4,10
4147806,Благовещенск (Амурская область),80300,2021-01-16,2021-01-23,offline,4,10
6680512,Серпухов,50971,2020-05-06,2020-05-18,offline,12,44
6680512,Серпухов,50971,2020-05-06,2020-06-15,offline,12,44
4498799,Череповец,42323,2020-07-29,2020-08-03,offline,1,3
8211030,Асбест,85059,2020-08-26,2020-09-07,offline,4,21
8211030,Асбест,85059,2020-08-26,2020-09-19,offline,4,21
5126609,Дзержинск,67018,2021-06-19,2021-06-22,offline,9,37
4061505,Новоалтайск,3294,2020-03-13,2020-03-21,offline,13,29
4061505,Новоалтайск,3294,2020-03-13,2020-04-29,offline,13,29
1469502,Барнаул,21398,2022-10-22,2022-10-27,offline,3,23
1469502,Барнаул,21398,2022-10-22,2022-12-03,offline,3,23
6139190,Арсеньев,13799,2023-01-16,2023-02-14,online,6,2
1072587,Бор,53797,2020-06-22,2020-08-21,offline,7,24
1072587,Бор,53797,2020-06-22,2020-07-09,offline,7,24
1072587,Бор,53797,2020-06-22,2020-08-07,offline,7,24
9863167,Губкин,27279,2022-10-05,2022-11-20,online,8,27
8765352,Прохладный,3616,2020-11-06,2020-11-20,offline,7,15
1083562,Нижневартовск,93977,2021-06-11,2021-06-27,online,14,13
5348771,Тамбов,74574,2022-09-07,2022-09-14,online,15,28
8591362,Череповец,17514,2022-03-31,2022-05-29,offline,6,4
8591362,Череповец,17514,2022-03-31,2022-05-12,offline,6,4
8591362,Череповец,17514,2022-03-31,2022-05-07,offline,6,4
9444547,Егорьевск,27790,2023-02-21,2023-04-08,online,6,2
7528079,Боровичи,96899,2022-08-17,2022-10-12,offline,7,43
4966258,Новый Уренгой,35924,2023-01-02,2023-02-23,offline,10,16
4966258,Новый Уренгой,35924,2023-01-02,2023-01-17,offline,10,16
4966258,Новый Уренгой,35924,2023-01-02,2023-03-03,offline,10,16
3973617,Урус-Мартан,81955,2021-11-10,2021-12-14,online,5,31
8157735,Волгодонск,31600,2020-10-18,2020-11-05,offline,15,35
1436524,Кострома,8609,2023-03-28,2023-04-07,offline,12,1
1559089,Ангарск,26225,2022-12-02,2023-01-25,offline,5,21
1559089,Ангарск,26225,2022-12-02,2023-01-31,offline,5,21
4773017,Бийск,35885,2020-07-17,2020-07-27,online,11,48
961260,Дмитров,40480,2020-05-14,2020-06-24,online,4,50
2627864,Рубцовск,68399,2021-08-17,2021-10-02,offline,15,2
2627864,Рубцовск,68399,2021-08-17,2021-08-20,offline,15,2
2627864,Рубцовск,68399,2021-08-17,2021-09-01,offline,15,2
9949746,Магнитогорск,89009,2020-01-14,2020-02-28,online,14,6
687924,Коломна,6795,2020-05-10,2020-07-08,offline,10,38
5327818,Кирово-Чепецк,11016,2020-04-30,2020-05-27,offline,6,1
9266330,Таганрог,10144,2022-06-16,2022-07-11,offline,11,25
9266330,Таганрог,10144,2022-06-16,2022-08-14,offline,11,25
9266330,Таганрог,10144,2022-06-16,2022-07-02,offline,11,25
5665531,Нягань,59868,2023-04-20,2023-05-04,online,4,49
2962652,Вольск,9072,2021-11-09,2021-12-24,online,10,20
4438991,Братск,6079,2020-11-05,2020-12-06,online,5,28
2239595,Киселевск,76203,2020-04-28,2020-05-21,online,15,50
7571024,Великий Новгород,78863,2020-10-29,2020-12-06,offline,7,11
3237649,Юрга,66465,2022-09-10,2022-09-12,offline,10,20
4090948,Салават,29763,2021-06-19,2021-07-30,online,8,10
4090948,Салават,29763,2021-06-19,2021-07-04,online,8,10
6371316,Шахты,60608,2020-02-19,2020-02-25,offline,6,31
6408200,Горно-Алтайск,4149,2023-01-03,2023-02-13,online,6,8
6680512,Серпухов,93839,2021-12-04,2022-01-16,offline,13,26
6680512,Серпухов,93839,2021-12-04,2021-12-08,offline,13,26
2893413,Керчь,89030,2020-05-26,2020-06-14,offline,13,21
2893413,Керчь,89030,2020-05-26,2020-07-19,offline,13,21
8343389,Томск,38681,2020-12-13,2020-12-25,online,2,12
8343389,Томск,38681,2020-12-13,2021-01-15,online,2,12
4631776,Анжеро-Судженск,94291,2022-10-07,2022-11-19,online,15,13
5635923,Александров,89374,2022-07-25,2022-09-10,offline,2,19
5635923,Александров,89374,2022-07-25,2022-09-10,offline,2,19
5635923,Александров,2187,2020-11-02,2020-12-30,online,4,3
6615705,Шали,10149,2020-10-08,2020-10-09,online,3,50
9859117,Крымск,96710,2020-12-31,2021-03-01,online,6,45
9859117,Крымск,96710,2020-12-31,2021-02-21,online,6,45
4631776,Анжеро-Судженск,89484,2020-12-27,2021-01-06,online,7,24
7199090,Гуково,55123,2023-01-28,2023-01-31,offline,15,6
7199090,Гуково,55123,2023-01-28,2023-01-31,offline,15,6
7199090,Гуково,55123,2023-01-28,2023-03-26,offline,15,6
7199090,Гуково,55123,2023-01-28,2023-03-28,offline,15,6
1768745,Шадринск,89443,2020-08-10,2020-08-12,offline,9,15
7664568,Биробиджан,43781,2020-07-08,2020-07-13,online,8,45
7664568,Биробиджан,43781,2020-07-08,2020-08-24,online,8,45
2576384,Сертолово,40985,2021-12-04,2022-01-16,offline,3,48
6858906,Подольск,84046,2022-09-13,2022-10-27,online,2,9
4104890,Пятигорск,70555,2020-12-23,2021-02-04,online,13,29
8701726,Гуково,94871,2021-07-21,2021-09-10,offline,1,49
8701726,Гуково,94871,2021-07-21,2021-08-03,offline,1,49
8701726,Гуково,94871,2021-07-21,2021-09-17,offline,1,49
4713578,Ханты-Мансийск,15291,2020-12-02,2021-01-12,online,3,48
4713578,Ханты-Мансийск,15291,2020-12-02,2021-01-18,online,3,48
4713578,Ханты-Мансийск,15291,2020-12-02,2020-12-26,online,3,48
8190145,Астрахань,16587,2020-12-14,2021-02-02,online,7,34
8190145,Астрахань,16587,2020-12-14,2021-01-30,online,7,34
2951321,Йошкар-Ола,57374,2021-11-03,2021-11-25,offline,15,49
1436524,Кострома,51758,2021-07-05,2021-08-09,offline,14,9
4834931,Камышин,24909,2022-01-24,2022-01-25,offline,6,4
4834931,Камышин,24909,2022-01-24,2022-03-19,offline,6,4
9970004,Боровичи,19314,2022-05-30,2022-07-25,offline,15,46
7431085,Серпухов,34030,2021-08-08,2021-09-23,offline,8,4
2903945,Мелеуз,55185,2022-04-04,2022-05-14,online,13,13
2903945,Мелеуз,55185,2022-04-04,2022-05-15,online,13,13
2903945,Мелеуз,55185,2022-04-04,2022-04-12,online,13,13
8552253,Старый Оскол,40387,2021-08-03,2021-09-17,offline,3,13
3896308,Узловая,14277,2022-05-28,2022-06-29,online,8,1
91618,Нальчик,97767,2020-11-17,2020-12-30,online,12,18
2565819,Краснотурьинск,86685,2021-08-07,2021-08-31,offline,13,28
1825752,Озерск (Челябинская область),8105,2023-04-07,2023-04-15,online,4,49
4348302,Воронеж,7506,2020-03-14,2020-03-28,offline,11,36
1334341,Видное,35201,2022-08-23,2022-09-17,offline,12,18
1334341,Видное,35201,2022-08-23,2022-10-06,offline,12,18
9000964,Находка,27814,2022-10-30,2022-12-27,online,6,35
9000964,Находка,27814,2022-10-30,2022-11-15,online,6,35
7431085,Серпухов,28254,2022-08-20,2022-10-06,offline,7,50
7431085,Серпухов,28254,2022-08-20,2022-10-19,offline,7,50
7431085,Серпухов,28254,2022-08-20,2022-09-17,offline,7,50
6350976,Великие Луки,11207,2020-11-05,2020-11-29,offline,5,11
1469502,Барнаул,90298,2022-07-30,2022-09-09,offline,9,38
8987261,Ханты-Мансийск,65005,2020-09-02,2020-09-07,online,4,19
2576384,Сертолово,78021,2021-02-17,2021-03-07,online,9,34
2576384,Сертолово,78021,2021-02-17,2021-04-15,online,9,34
7013402,Тобольск,66907,2022-01-13,2022-02-26,offline,8,46
9859117,Крымск,96710,2020-12-31,2021-03-01,online,15,46
9859117,Крымск,96710,2020-12-31,2021-02-21,online,15,46
4909710,Арсеньев,81198,2021-10-05,2021-11-07,online,15,34
4909710,Арсеньев,81198,2021-10-05,2021-11-04,online,15,34
2140545,Лениногорск,2514,2023-03-22,2023-04-22,offline,3,4
2140545,Лениногорск,2514,2023-03-22,2023-04-22,offline,3,4
2140545,Лениногорск,2514,2023-03-22,2023-04-17,offline,3,4
2996899,Фрязино,8728,2021-03-21,2021-03-25,online,12,49
3581230,Бузулук,20438,2021-10-30,2021-12-09,online,8,48
3320816,Кумертау,10382,2021-07-08,2021-08-05,offline,15,46
3320816,Кумертау,10382,2021-07-08,2021-08-07,offline,15,46
3973617,Урус-Мартан,3335,2020-06-01,2020-07-04,online,11,31
1484345,Щекино,22063,2020-12-25,2021-01-22,offline,8,50
9767097,Якутск,23859,2022-07-11,2022-08-31,online,11,29
1322312,Ржев,66841,2022-11-10,2023-01-01,online,15,50
5126609,Дзержинск,74376,2022-06-07,2022-07-24,offline,4,6
6510939,Шали,33549,2023-04-18,2023-05-09,online,5,48
8175869,Феодосия,92687,2022-07-26,2022-08-06,offline,9,9
4773017,Бийск,60470,2020-10-01,2020-10-19,online,2,7
4773017,Бийск,60470,2020-10-01,2020-11-30,online,2,7
4773017,Бийск,60470,2020-10-01,2020-11-20,online,2,7
9863167,Губкин,27279,2022-10-05,2022-11-20,online,4,17
4534342,Волгодонск,57452,2022-08-05,2022-09-20,offline,12,41
8828130,Чапаевск,18834,2020-02-21,2020-03-25,online,9,5
687924,Коломна,20681,2022-04-07,2022-05-08,online,8,37
687924,Коломна,20681,2022-04-07,2022-06-05,online,8,37
5025416,Невинномысск,56069,2020-01-21,2020-03-09,offline,15,17
3205971,Гусь-Хрустальный,98703,2020-11-18,2020-11-30,online,3,7
3205971,Гусь-Хрустальный,98703,2020-11-18,2020-12-28,online,3,7
6080668,Выборг,55532,2021-04-25,2021-05-06,online,7,37
1125538,Ревда,59505,2023-04-12,2023-06-05,online,4,20
1125538,Ревда,59505,2023-04-12,2023-06-06,online,4,20
6350976,Великие Луки,81303,2021-09-18,2021-10-27,offline,14,42
6350976,Великие Луки,81303,2021-09-18,2021-10-19,offline,14,42
3656851,Ейск,40829,2021-12-04,2022-01-06,offline,11,41
6680512,Серпухов,50971,2020-05-06,2020-05-18,offline,9,49
6680512,Серпухов,50971,2020-05-06,2020-06-15,offline,9,49
4631776,Анжеро-Судженск,98075,2023-02-03,2023-02-20,online,7,39
6235073,Верхняя Пышма,2093,2021-07-22,2021-08-19,offline,15,37
950760,Рославль,76140,2020-09-01,2020-10-21,online,10,29
1338867,Усолье-Сибирское,98536,2021-10-31,2021-12-23,offline,10,41
1338867,Усолье-Сибирское,98536,2021-10-31,2021-12-05,offline,10,41
1338867,Усолье-Сибирское,98536,2021-10-31,2021-12-14,offline,10,41
8042250,Дубна,45346,2022-06-28,2022-07-30,offline,3,8
4376295,Саратов,22088,2021-09-04,2021-10-31,offline,6,1
4376295,Саратов,22088,2021-09-04,2021-10-12,offline,6,1
8211030,Асбест,92081,2023-02-12,2023-03-16,online,2,6
8211030,Асбест,92081,2023-02-12,2023-04-02,online,2,6
3286151,Таганрог,74805,2020-03-19,2020-05-18,online,5,10
8857342,Павловский Посад,49560,2021-09-28,2021-11-24,online,1,39
8857342,Павловский Посад,49560,2021-09-28,2021-11-07,online,1,39
7664568,Биробиджан,34768,2021-05-22,2021-06-30,offline,6,6
7664568,Биробиджан,34768,2021-05-22,2021-06-30,offline,6,6
7664568,Биробиджан,34768,2021-05-22,2021-06-17,offline,6,6
7664568,Биробиджан,34768,2021-05-22,2021-07-19,offline,6,6
8064579,Северск,20371,2022-10-22,2022-12-05,online,15,39
8064579,Северск,20371,2022-10-22,2022-12-03,online,15,39
8064579,Северск,20371,2022-10-22,2022-12-09,online,15,39
9767097,Якутск,41663,2020-01-02,2020-01-23,offline,5,17
3223560,Балахна,57842,2020-10-21,2020-12-17,online,5,33
3223560,Балахна,57842,2020-10-21,2020-11-24,online,5,33
4683435,Электросталь,41902,2022-03-26,2022-05-24,online,5,23
4037291,Тимашевск,12574,2022-03-29,2022-04-05,offline,15,30
4564013,Москва,65311,2021-12-29,2022-02-27,offline,10,46
2576384,Сертолово,78021,2021-02-17,2021-03-07,online,14,30
2576384,Сертолово,78021,2021-02-17,2021-04-15,online,14,30
8172912,Курск,36414,2023-02-17,2023-03-09,offline,5,6
8172912,Курск,36414,2023-02-17,2023-02-27,offline,5,6
8172912,Курск,36414,2023-02-17,2023-02-24,offline,5,6
9484200,Гусь-Хрустальный,68446,2020-12-11,2020-12-20,offline,15,6
2471692,Тихвин,4639,2021-07-21,2021-08-09,offline,13,4
2471692,Тихвин,4639,2021-07-21,2021-07-27,offline,13,4
2471692,Тихвин,4639,2021-07-21,2021-09-07,offline,13,4
2471692,Тихвин,4639,2021-07-21,2021-08-23,offline,13,4
5355222,Нижний Тагил,83583,2020-09-09,2020-09-19,offline,3,18
5355222,Нижний Тагил,83583,2020-09-09,2020-10-17,offline,3,18
4713578,Ханты-Мансийск,15291,2020-12-02,2021-01-12,online,8,45
4713578,Ханты-Мансийск,15291,2020-12-02,2021-01-18,online,8,45
4713578,Ханты-Мансийск,15291,2020-12-02,2020-12-26,online,8,45
2491745,Борисоглебск,68559,2021-04-15,2021-04-21,online,9,7
4683435,Электросталь,41902,2022-03-26,2022-05-24,online,3,34
6766988,Узловая,86426,2022-02-27,2022-04-04,offline,15,2
6766988,Узловая,86426,2022-02-27,2022-03-20,offline,15,2
1072587,Бор,53797,2020-06-22,2020-08-21,offline,9,35
1072587,Бор,53797,2020-06-22,2020-07-09,offline,9,35
1072587,Бор,53797,2020-06-22,2020-08-07,offline,9,35
4963142,Иваново,7832,2022-04-27,2022-05-14,online,14,27
4963142,Иваново,7832,2022-04-27,2022-05-12,online,14,27
6809972,Азов,40223,2020-03-31,2020-05-14,online,5,9
6809972,Азов,40223,2020-03-31,2020-04-24,online,5,9
5178045,Донской,23317,2020-09-28,2020-10-12,online,1,35
2227895,Лесосибирск,22207,2021-06-04,2021-08-01,online,2,2
6109375,Новокузнецк,18530,2020-06-07,2020-08-06,offline,10,29
3656857,Долгопрудный,75464,2020-05-21,2020-07-09,online,15,9
3508936,Кропоткин,85590,2021-11-23,2022-01-22,online,1,12
3744940,Славянск-на-Кубани,52435,2022-01-11,2022-01-24,online,13,4
3744940,Славянск-на-Кубани,52435,2022-01-11,2022-01-26,online,13,4
3744940,Славянск-на-Кубани,52435,2022-01-11,2022-02-11,online,13,4
9565866,Алексин,48644,2020-04-21,2020-06-18,offline,8,20
9565866,Алексин,48644,2020-04-21,2020-05-12,offline,8,20
9565866,Алексин,48644,2020-04-21,2020-06-18,offline,1,47
9565866,Алексин,48644,2020-04-21,2020-05-12,offline,1,47
7796294,Хасавюрт,10421,2020-07-07,2020-07-25,online,6,21
2122115,Чистополь,86862,2022-10-07,2022-11-28,online,3,32
563853,Кызыл,88849,2020-07-11,2020-08-10,offline,5,49
3656857,Долгопрудный,55249,2020-11-28,2021-01-05,offline,10,23
3656857,Долгопрудный,55249,2020-11-28,2021-01-22,offline,10,23
6811586,Апатиты,36011,2021-12-12,2022-01-15,offline,12,50
6811586,Апатиты,36011,2021-12-12,2022-01-07,offline,12,50
6811586,Апатиты,36011,2021-12-12,2022-01-06,offline,12,50
6811586,Апатиты,36011,2021-12-12,2021-12-22,offline,12,50
1587527,Димитровград,55110,2020-02-15,2020-04-05,online,2,30
1587527,Димитровград,15556,2021-09-06,2021-09-17,online,2,35
1587527,Димитровград,15556,2021-09-06,2021-10-14,online,2,35
4557282,Зеленогорск,96188,2021-04-14,2021-06-01,offline,5,44
4557282,Зеленогорск,96188,2021-04-14,2021-05-03,offline,5,44
4557282,Зеленогорск,96188,2021-04-14,2021-04-22,offline,5,44
4557282,Зеленогорск,96188,2021-04-14,2021-05-30,offline,5,44
2102900,Лыткарино,11888,2021-02-06,2021-02-17,online,11,27
6397165,Хасавюрт,39252,2023-04-01,2023-05-24,online,15,6
6397165,Хасавюрт,39252,2023-04-01,2023-05-07,online,15,6
6397165,Хасавюрт,39252,2023-04-01,2023-04-02,online,15,6
3112132,Солнечногорск,71457,2020-10-17,2020-11-30,offline,4,11
4641043,Анжеро-Судженск,92720,2020-03-22,2020-05-20,online,4,8
4641043,Анжеро-Судженск,92720,2020-03-22,2020-03-25,online,4,8
8157735,Волгодонск,39253,2022-09-22,2022-10-24,online,10,26
1125538,Ревда,65605,2020-10-14,2020-11-02,online,14,48
7664568,Биробиджан,40413,2022-11-23,2022-11-28,online,9,10
2523079,Воскресенск,21494,2021-01-14,2021-01-29,offline,12,6
3320234,Котлас,1585,2022-03-20,2022-05-18,offline,10,1
3320234,Котлас,1585,2022-03-20,2022-05-11,offline,10,1
6276862,Набережные Челны,87879,2023-01-13,2023-02-14,offline,5,49
6276862,Набережные Челны,87879,2023-01-13,2023-02-02,offline,5,49
6080668,Выборг,21266,2020-07-25,2020-08-01,online,14,50
400916,Ессентуки,7412,2021-08-13,2021-09-12,offline,2,31
400916,Ессентуки,7412,2021-08-13,2021-09-08,offline,2,31
400916,Ессентуки,7412,2021-08-13,2021-09-18,offline,2,31
258432,Архангельск,99043,2020-05-20,2020-06-27,online,6,46
258432,Архангельск,99043,2020-05-20,2020-06-10,online,6,46
